MovieID,Title,YearOfRelease,Genre1,Genre2,Genre3,Actor1,Actor2,Actor3,Director1,Director2,Writer1,Writer2,Production Company,Country,Language,Duration
10966,Last Run,2001,Action, Crime, Thriller,Armand Assante, Corey Johnson, Barna Illyés,Anthony Hickox,,Robert Syd Hopkins, Anthony Hickox,,"UK, Hungary",English,98
10969,Jail Bait,1954,Crime, Drama, Film-Noir,Lyle Talbot, Dolores Fuller, Herbert Rawlinson,Edward D. Wood Jr.,,Alex Gordon, Edward D. Wood Jr.,Howco Productions Inc.,USA,English,71
10974,Teenagers from Outer Space,1959,Horror, Sci-Fi, Thriller,David Love, Dawn Bender, Bryan Grant,Tom Graeff,,Tom Graeff,,Tom Graeff Productions,USA,English,86
10975,Lost Junction,2003,Drama, Thriller, Romance,Neve Campbell, Billy Burke, Jake Busey,Peter Masterson,,Jeff Cole,,Bigel / Mailer Films,USA,English,95
10992,The Doe Boy,2001,Drama, Romance,,Kevin Anderson, Robert A. Guthrie, Nathaniel Arcand,Randy Redroad,,Randy Redroad,,Anthony J. Vozza Productions,"USA, Japan",English,85
10993,Boys Life 3,2000,Drama, Romance,,Cléo Delacruz, Aurélien Bianco, Jean-Marc Delacruz,Gregory Cooke, David Fourier,David Fourier, Jason Gould,Haut et Court,"France, USA","English, French",79
11009,De Sade,1969,Biography, Drama, History,Keir Dullea, Senta Berger, Lilli Palmer,Cy Endfield, Roger Corman,Richard Matheson, Peter Berg,American International Pictures (AIP),"West Germany, USA",English,113
11021,Clockwise,1986,Comedy,,,John Cleese, Penny Leatherbarrow, Howard Lloyd-Lewis,Christopher Morahan,,Michael Frayn,,Thorn EMI Screen Entertainment,UK,English,96
11024,For Me and My Gal,1942,Musical, Romance, War,Judy Garland, George Murphy, Gene Kelly,Busby Berkeley,,Howard Emmett Rogers, Richard Sherman,Metro-Goldwyn-Mayer (MGM),USA,"English, French",104
11029,Celebrity,1998,Comedy, Drama,,Greg Mottola, Jeff Mazzola, Dick Mingalone,Woody Allen,,Woody Allen,,Sweetland Films,USA,English,113
11031,Telling You,1998,Comedy, Drama, Romance,Peter Facinelli, Andy Berman, Rob DeFranco,Rob DeFranco,,Denis Flood, Marc Palmieri,Division I Entertainment Inc.,USA,English,94
11048,Beta,1992,Drama, Romance,,Anil Kapoor, Madhuri Dixit, Aruna Irani,Indra Kumar,,Gyandev Agnihotri, Bhagyaraj,Maruti International,India,Hindi,171
11064,Pulp Fiction,1994,Crime, Drama,,Tim Roth, Amanda Plummer, Laura Lovelace,Quentin Tarantino,,Quentin Tarantino, Roger Avary,Miramax,USA,"English, Spanish, French",154
11070,Class of Nuke 'Em High,1986,Comedy, Horror, Sci-Fi,Janelle Brady, Gil Brenton, Robert Prichard,Richard W. Haines, Lloyd Kaufman,Richard W. Haines, Mark Rudnitsky,Troma Entertainment,USA,"English, German",85
11080,The Patriot,1998,Action, Thriller,,Steven Seagal, Gailard Sartain, L.Q. Jones,Dean Semler,,William Heine, M. Sussman,Interlight,USA,English,90
11095,The Prime Gig,2000,Drama,,,Vince Vaughn, Julia Ormond, Ed Harris,Gregory Mosher,,William Wheeler,,Independent Pictures (II),USA,English,98
11109,Chalte Chalte,2003,Drama, Romance,,Shah Rukh Khan, Rani Mukerji, Jas Arora,Aziz Mirza,,Aziz Mirza, Robin Bhatt,Dreamz Unlimited,India,Hindi,167
11110,Down to Earth,2001,Comedy, Fantasy,,Chris Rock, Regina King, Chazz Palminteri,Chris Weitz, Paul Weitz,Elaine May, Warren Beatty,3 Arts Entertainment,"Germany, Canada, Australia, USA",English,87
11119,Wild America,1997,Action, Adventure, Comedy,Jonathan Taylor Thomas, Devon Sawa, Scott Bairstow,William Dear,,David Michael Wieger,,Morgan Creek Entertainment,USA,English,106
11123,Thunderbirds,2004,Action, Adventure, Comedy,Brady Corbet, Debora Weston, Soren Fulton,Jonathan Frakes,,Gerry Anderson, Sylvia Anderson,Working Title Films,"UK, France, USA",English,95
11130,Can't Stop the Music,1980,Biography, Comedy, Musical,Ray Simpson, David Hodo, Felipe Rose,Nancy Walker,,Bronte Woodard, Allan Carr,EMI Films,USA,English,124
11136,Deeply,2000,Drama, Fantasy, Mystery,Kirsten Dunst, Lynn Redgrave, Julia Brendler,Sheri Elwood,,Sheri Elwood,,Bellwood Stories,"Canada, Germany",English,101
11152,American History X,1998,Drama,,,Edward Norton, Edward Furlong, Beverly D'Angelo,Tony Kaye,,David McKenna,,New Line Cinema,USA,English,119
11168,Opera,1987,Horror, Mystery, Thriller,Cristina Marsillach, Ian Charleson, Urbano Barberini,Dario Argento,,Dario Argento, Franco Ferrini,ADC Films,Italy,Italian,107
11170,Hush!,2001,Comedy, Drama,,Reiko Kataoka, Kazuya Takahashi, Seiichi Tanabe,Ryosuke Hashiguchi,,Ryosuke Hashiguchi,,Siglo,Japan,Japanese,135
11172,Kundun,1997,Biography, Drama, History,Tenzin Thuthob Tsarong, Gyurme Tethong, Tulku Jamyang Kunga Tenzin,Martin Scorsese,,Melissa Mathison,,De Fina-Cappa,"USA, Monaco, Morocco","English, Tibetan, Mandarin",134
11214,La Bamba,1987,Biography, Drama, Music,Lou Diamond Phillips, Esai Morales, Rosanna DeSoto,Luis Valdez,,Luis Valdez,,Columbia Pictures,USA,"English, Spanish",108
11229,Lone Hero,2002,Action, Adventure, Drama,Lou Diamond Phillips, Sean Patrick Flanery, Robert Forster,Ken Sanzel,,Ken Sanzel,,Promark Entertainment Group,"Canada, USA",English,90
11234,Simon Birch,1998,Comedy, Drama, Family,Joseph Mazzello, Ashley Judd, Oliver Platt,Mark Steven Johnson,,Mark Steven Johnson, John Irving,Hollywood Pictures,USA,English,114
11242,Brazil,1985,Drama, Sci-Fi,,Jonathan Pryce, Robert De Niro, Katherine Helmond,Terry Gilliam,,Terry Gilliam, Tom Stoppard,Embassy International Pictures,"UK, USA",English,132
11254,Inspector Gadget,1999,Action, Adventure, Comedy,Matthew Broderick, Rupert Everett, Joely Fisher,David Kellogg,,Andy Heyward, Jean Chalopin,Walt Disney Pictures,USA,"English, Norwegian, French, Spanish",78
11255,Suspicious River,2000,Drama,,,Molly Parker, Callum Keith Rennie, Katie Keating,Lynne Stopkewich,,Laura Kasischke, Lynne Stopkewich,Okulitch-Pederson Company,Canada,English,92
11274,Cartouche,1962,Action, Comedy, Adventure,Jean-Paul Belmondo, Claudia Cardinale, Jess Hahn,Philippe de Broca,,Daniel Boulanger, Philippe de Broca,Filmsonor,"France, Italy",French,114
11278,Fever,1999,Drama, Mystery, Thriller,Henry Thomas, David O'Hara, Teri Hatcher,Alex Winter,,Alex Winter,,Fever Productions Inc.,"UK, USA","English, Polish",92
11283,Forrest Gump,1994,Drama, Romance,,Tom Hanks, Rebecca Williams, Sally Field,Robert Zemeckis,,Winston Groom, Eric Roth,Paramount Pictures,USA,English,142
11295,Perfect Blue,1997,Animation, Crime, Mystery,Junko Iwao, Rica Matsumoto, Shinpachi Tsuji,Satoshi Kon,,Sadayuki Murai, Yoshikazu Takeuchi,Rex Entertainment,Japan,Japanese,81
11301,The Wicker Man,1973,Horror, Mystery, Thriller,Edward Woodward, Christopher Lee, Diane Cilento,Robin Hardy,,Anthony Shaffer,,British Lion Film Corporation,UK,English,88
11308,Company,2002,Action, Crime, Drama,Ajay Devgn, Mohanlal, Manisha Koirala,Ram Gopal Varma,,H. Banerjee, Jaideep Sahni,Varma Corporation,India,Hindi,142
11313,Evita,1996,Biography, Drama, History,Madonna, Antonio Banderas, Jonathan Pryce,Alan Parker,,Tim Rice, Alan Parker,Hollywood Pictures,USA,English,135
11314,The Manchurian Candidate,2004,Drama, Mystery, Sci-Fi,Jeffrey Wright, Pablo Schreiber, Anthony Mackie,Jonathan Demme,,Richard Condon, George Axelrod,Paramount Pictures,USA,English,129
11317,Me Without You,2001,Drama,,,Ella Jones, Anna Popplewell, Cameron Powrie,Sandra Goldbacher,,Sandra Goldbacher, Laurence Coriat,Fireworks Pictures,"UK, Germany","English, French",107
11342,Dev,2004,Drama,,,Amitabh Bachchan, Om Puri, Fardeen Khan,Govind Nihalani,,G.P. Deshpande, Nida Fazli,Udbhav Productions,India,Hindi,172
11343,Fall Time,1995,Crime, Drama,,Steve Alden, David Arquette, Stephen Baldwin,Paul Warner,,Steve Alden, Paul Skemp,Bates Entertainmant,USA,English,88
11358,Dead Awake,2001,Action, Thriller,,Stephen Baldwin, Macha Grenon, Michael Ironside,Marc S. Grenier,,Terry Abrahamson,,Canadian Film or Video Production Tax Credit (CPTC),Canada,English,100
11375,The Convent,2000,Comedy, Fantasy, Horror,Joanna Canton, Richard Trapp, Dax Miller,Mike Mendez,,Chaton Anderson, Chaton Anderson,Alpine Pictures,USA,English,79
11376,Head of State,2003,Comedy,,,Chris Rock, Bernie Mac, Dylan Baker,Chris Rock,,Chris Rock, Ali LeRoi,DreamWorks,USA,English,95
11388,Quiz Show,1994,Biography, Drama, History,John Turturro, Rob Morrow, Ralph Fiennes,Robert Redford,,Paul Attanasio, Richard N. Goodwin,Baltimore Pictures,USA,English,133
11400,The Quiet American,2002,Drama, Romance, Thriller,Michael Caine, Brendan Fraser, Thi Hai Yen Do,Phillip Noyce,,Graham Greene, Christopher Hampton,Miramax,"UK, Germany, USA, Vietnam, Australia, France, Canada","English, French, Vietnamese",101
11407,Preaching to the Perverted,1997,Comedy, Drama,,Guinevere Turner, Christien Anholt, Tom Bell,Stuart Urban,,Stuart Urban,,Cyclops Vision,UK,English,100
11419,David Searching,1997,Drama, Romance,,Anthony Rapp, Camryn Manheim, Julie Halston,Leslie L. Smith,,Leslie L. Smith,,Backpain Productions,USA,English,101
11420,Miami Blues,1990,Comedy, Crime, Drama,Alec Baldwin, Cecilia Pérez-Cervera, Georgie Cranford,George Armitage,,Charles Willeford, George Armitage,Tristes Tropiques,USA,English,97
11425,The Big Empty,2003,Comedy, Drama, Mystery,Jon Favreau, Joey Lauren Adams, Bud Cort,Steve Anderson,,Steve Anderson,,Aura Entertainment,USA,English,94
11426,Pootie Tang,2001,Action, Adventure, Comedy,Lance Crouther, J.B. Smoove, Jennifer Coolidge,Louis C.K.,,Louis C.K.,,Paramount Pictures,USA,English,81
11429,The Brotherhood of Satan,1971,Horror,,,Strother Martin, L.Q. Jones, Charles Bateman,Bernard McEveety,,Sean MacGregor, William Welch,Four Star Excelsior,USA,English,92
11432,Robot Monster,1953,Comedy, Horror, Sci-Fi,George Nader, Claudia Barrett, Selena Royle,Phil Tucker,,Wyott Ordung,,Three Dimension Pictures,USA,English,66
11433,The Journey of Jared Price,2000,Drama, Romance,,Corey Spears, Mark Marsh, Jarrad Webster,Dustin Lance Black,,Dustin Lance Black,,10% Productions,USA,English,95
11439,An Everlasting Piece,2000,Comedy,,,Barry McEvoy, Brían F. O'Byrne, Anna Friel,Barry Levinson,,Barry McEvoy,,Baltimore Spring Creek Productions,USA,English,103
11441,Alone,2002,Horror, Mystery, Thriller,Miriam Margolyes, John Shrapnel, Laurel Holloman,Phil Claydon,,Paul Hart-Wilden, Edgar Allan Poe,CF1 Cyf,UK,English,88
11447,Doctor Detroit,1983,Comedy,,,Dan Aykroyd, Howard Hesseman, Donna Dixon,Michael Pressman,,Bruce Jay Friedman, Carl Gottlieb,Black Rhino Productions,USA,English,89
11464,Femme Fatale,2002,Crime, Drama, Mystery,Rebecca Romijn, Antonio Banderas, Peter Coyote,Brian De Palma,,Brian De Palma,,Quinta Communications,"France, Switzerland","English, French, Spanish",114
11478,Biker Boyz,2003,Action, Drama,,Laurence Fishburne, Derek Luke, Orlando Jones,Reggie Rock Bythewood,,Michael Gougis, Craig Fernandez,DreamWorks,USA,English,110
11489,Sister My Sister,1994,Drama, Thriller,,Julie Walters, Joely Richardson, Jodhi May,Nancy Meckler,,Wendy Kesselman, Wendy Kesselman,British Screen Productions,UK,English,89
11493,Newsbreak,2000,Action, Drama,,Michael Rooker, Judge Reinhold, Robert Culp,Serge Rodnunsky,,Paul Tarantino,,Flashpoint (I),"USA, UK",English,94
11496,Staying Alive,1983,Drama, Music, Romance,John Travolta, Cynthia Rhodes, Finola Hughes,Sylvester Stallone,,Nik Cohn, Sylvester Stallone,Paramount Pictures,USA,English,93
11498,He Knows You're Alone,1980,Horror, Thriller,,Don Scardino, Caitlin O'Heaney, Elizabeth Kemp,Armand Mastroianni,,Scott Parker,,Metro-Goldwyn-Mayer (MGM),USA,English,94
11504,Joggers' Park,2003,Comedy, Romance,,Victor Banerjee, Perizaad Zorabian, Divya Dutta,Anant Balani,,Subhash Ghai,,Mukta Arts,India,"Hindi, English",133
11537,Love Stinks,1999,Comedy,,,French Stewart, Bridgette Wilson-Sampras, Bill Bellamy,Jeff Franklin,,Jeff Franklin,,Baumgarten-Prophet Entertainment,USA,English,94
11540,Attack of the Puppet People,1958,Sci-Fi, Horror,,John Agar, John Hoyt, June Kenney,Bert I. Gordon,,George Worthing Yates, Bert I. Gordon,Alta Vista Productions,USA,English,79
11565,Dead Meat,2004,Action, Comedy, Horror,Marian Araujo, David Muyllaert, Eoin Whelan,Conor McMahon,,Conor McMahon,,Three Way Productions,Ireland,English,80
11574,Conquest,1983,Action, Adventure, Fantasy,Jorge Rivero, Andrea Occhipinti, Conrado San Martín,Lucio Fulci,,Giovanni Di Clemente, Gino Capone,Clemi Cinematografica,"Italy, Spain, Mexico","Italian, Spanish",88
11592,Indian,1996,Action, Drama, Thriller,Kamal Haasan, Sukanya, Manisha Koirala,S. Shankar,,S. Shankar, S. Shankar,Jhamu Sughand Productions,India,Tamil,185
11600,Boiling Point,1990,Action, Comedy, Crime,Takeshi Kitano, Yûrei Yanagi, Yuriko Ishida,Takeshi Kitano,,Takeshi Kitano,,Bandai Visual Company,Japan,Japanese,96
11605,Beginning of the End,1957,Horror, Sci-Fi,,Peter Graves, Peggie Castle, Morris Ankrum,Bert I. Gordon,,Fred Freiberger, Lester Gorn,AB-PT Pictures Corp.,USA,English,76
11609,The Fear,1995,Horror,,,Eddie Bowz, Heather Medway, Ann Turkel,Vincent Robert,,Ron Ford, Ron Ford,A-Pix Entertainment,USA,English,98
11624,Stacy,2001,Comedy, Horror,,Norman England, Tomoka Hayashi, Yukijirô Hotaru,Naoyuki Tomomatsu,,Kenji Ohtsuki, Chisato Ôgawara,GAGA,Japan,Japanese,80
11625,101 Ways (The Things a Girl Will Do to Keep Her Volvo),2000,Comedy,,,Wendy Hoopes, Jayce Bartok, Rick Bean,Jennifer B. Katz,,Jennifer B. Katz,,Darkbloom Productions,USA,English,100
11628,Boccaccio '70,1962,Comedy, Fantasy, Romance,Marisa Solinas, Germano Gilioli, Anita Ekberg,Vittorio De Sica, Federico Fellini,Giovanni Arpino, Suso Cecchi D'Amico,Cineriz,"Italy, France","Italian, German",205
11633,Yaadon Ki Baaraat,1973,Action, Drama, Musical,Dharmendra, Zeenat Aman, Vijay Arora,Nasir Hussain,,Javed Akhtar, Javed Akhtar,Nasir Hussain Films,India,Hindi,164
11638,Sliding Doors,1998,Comedy, Drama, Fantasy,Gwyneth Paltrow, John Hannah, John Lynch,Peter Howitt,,Peter Howitt,,Intermedia Films,"UK, USA",English,99
11654,State Property 2,2005,Musical, Action, Crime,Beanie Sigel, N.O.R.E., Damon Dash,Damon Dash,,Adam Moreno, Damon Dash,Dash Films,USA,English,94
11663,Final Destination,2000,Horror, Thriller,,Devon Sawa, Ali Larter, Kerr Smith,James Wong,,Glen Morgan, James Wong,New Line Cinema,USA,"English, French",98
11673,Drumline,2002,Comedy, Drama, Romance,Nick Cannon, Zoe Saldana, Orlando Jones,Charles Stone III,,Shawn Schepps, Tina Gordon,Fox 2000 Pictures,USA,English,118
11681,Focus,2001,*,,,*,,,*,,*,,*,USA,English,204
11696,Galaxy Quest,1999,Adventure, Comedy, Sci-Fi,Tim Allen, Sigourney Weaver, Alan Rickman,Dean Parisot,,David Howard, David Howard,DreamWorks,USA,English,102
11701,Contact,1997,Drama, Mystery, Sci-Fi,Jena Malone, David Morse, Jodie Foster,Robert Zemeckis,,James V. Hart, Michael Goldenberg,Warner Bros.,USA,"English, Spanish, German, Russian",150
11709,Parinda,1989,Action, Crime, Drama,Jackie Shroff, Anil Kapoor, Nana Patekar,Vidhu Vinod Chopra,,Vidhu Vinod Chopra, Vidhu Vinod Chopra,Natraj Productions,India,Hindi,154
11711,Happy Birthday,2002,Drama, Romance,,Benjamin Patrick, Michelle E. Michael, John K. Frazier,Yen Tan,,Yen Tan,,,USA,English,95
11731,Flat Top,1952,Drama, War,,Sterling Hayden, Richard Carlson, William Phipps,Lesley Selander,,Steve Fisher,,Monogram Pictures,USA,English,83
11745,Elektra,2005,Action, Adventure, Crime,Jennifer Garner, Goran Visnjic, Kirsten Zien,Rob Bowman,,Mark Steven Johnson, Frank Miller,Twentieth Century Fox,"Canada, USA, Switzerland","English, Japanese",97
11749,Visions of Sugarplums,2001,Comedy,,,Mark W. Hardin, Edward J. Fasulo, MaryJean Feton,Edward J. Fasulo,,Anthony Bruce,,December First Films,USA,English,78
11750,Clockwatchers,1997,Comedy, Drama,,Toni Collette, Parker Posey, Lisa Kudrow,Jill Sprecher,,Jill Sprecher, Karen Sprecher,Goldcrest Films International,"UK, USA",English,96
11751,Suspiria,1977,Horror,,,Jessica Harper, Stefania Casini, Flavio Bucci,Dario Argento,,Dario Argento, Daria Nicolodi,Seda Spettacoli,Italy,"Italian, Russian, English, German, Latin",99
11765,The Shape of Things,2003,Comedy, Drama, Romance,Gretchen Mol, Paul Rudd, Rachel Weisz,Neil LaBute,,Neil LaBute, Neil LaBute,Mepris Films,"USA, France, UK",English,96
11767,Hard Cash,2002,Action, Crime, Thriller,Christian Slater, Val Kilmer, Sara Downing,Predrag Antonijevic,,Willie Dreyfus,,Canyon Productions,"Aruba, USA",English,116
11775,The Fighting Temptations,2003,Comedy, Drama, Music,Nigel Washington, Chloe Bailey, Demetress Long,Jonathan Lynn,,Elizabeth Hunter, Elizabeth Hunter,Paramount Pictures,USA,English,123
11783,Dr. Akagi,1998,Comedy, Drama, History,Akira Emoto, Kumiko Asô, Jacques Gamblin,Shôhei Imamura,,Shôhei Imamura, Ango Sakaguchi,Catherine Dussart Productions (CDP),"Japan, France","Japanese, German",129
11789,Nell,1994,Drama,,,Jodie Foster, Liam Neeson, Natasha Richardson,Michael Apted,,Mark Handley, William Nicholson,Egg Pictures,USA,English,112
11798,Ringmaster,1998,Comedy,,,Jerry Springer, Jaime Pressly, William McNamara,Neil Abramson,,Jon Bernstein,,Artisan Entertainment,USA,English,90
11812,Million Dollar Baby,2004,Drama, Sport,,Clint Eastwood, Hilary Swank, Morgan Freeman,Clint Eastwood,,Paul Haggis, F.X. Toole,Warner Bros.,USA,"English, Irish",132
11820,Sylvia,2003,Biography, Drama, Romance,David Birkin, Alison Bruce, Amira Casar,Christine Jeffs,,John Brownlow,,BBC Films,UK,English,110
11827,The Runner,1999,Drama, Crime, Thriller,Ron Eldard, Courteney Cox, John Goodman,Ron Moler,,Anthony E. Zuiker, Anthony E. Zuiker,Aspect Ratio Film,USA,English,94
11833,All Over Me,1997,Crime, Drama, Romance,Alison Folland, Tara Subkoff, Cole Hauser,Alex Sichel,,Sylvia Sichel,,Baldini Pictures,USA,English,86
11842,Bewafaa,2005,Drama, Romance,,Anil Kapoor, Akshay Kumar, Kareena Kapoor,Dharmesh Darshan,,Dharmesh Darshan,,Sridevi Productions,India,Hindi,151
11855,Hombre,1967,Western,,,Paul Newman, Fredric March, Richard Boone,Martin Ritt,,Irving Ravetch, Harriet Frank Jr.,Hombre Productions,USA,English,111
11856,Half Ticket,1962,Musical, Comedy, Romance,Kishore Kumar, Madhubala, Pran,Kalidas,,Suhrid Kar, Ramesh Pant,Cine Technician Productions,India,Hindi,168
11877,The Beast Within,1982,Horror,,,Ronny Cox, Bibi Besch, Paul Clemens,Philippe Mora,,Tom Holland, Edward Levy,Katzka,USA,English,98
11882,Sabrina,1954,Comedy, Drama, Romance,Humphrey Bogart, Audrey Hepburn, William Holden,Billy Wilder,,Billy Wilder, Samuel A. Taylor,Paramount Pictures,USA,"English, French",113
11891,Osama,2003,Drama,,,Marina Golbahari, Khwaja Nader, Mohammad Arif Herati,Siddiq Barmak,,Siddiq Barmak,,Barmak Film,"Afghanistan, Ireland, Japan, Iran, Netherlands","French, Arabic, Dari, Pushto, English",83
11893,The Tracker,2002,Drama, History, Western,David Gulpilil, Gary Sweet, Damon Gameau,Rolf de Heer,,Rolf de Heer,,Adelaide Festival of Arts,Australia,"English, Maori",90
11905,Sam & Janet,2002,Comedy, Drama, Romance,Ryan Brown, Jennifer Ferguson, Gary Busey,Rick Walker,,Rick Walker,,Salmon Films LLC,USA,English,90
11907,Cabaret,1972,Drama, Musical,,Liza Minnelli, Michael York, Helmut Griem,Bob Fosse,,Joe Masteroff, John Van Druten,Allied Artists Pictures,USA,"English, German, Hebrew, French",124
11913,Darling,1965,Drama, Romance,,Julie Christie, Laurence Harvey, Dirk Bogarde,John Schlesinger,,Frederic Raphael, Frederic Raphael,Joseph Janni Production,UK,English,128
11919,Georgia,1995,Drama, Music,,Jennifer Jason Leigh, Mare Winningham, Ted Levine,Ulu Grosbard,,Barbara Turner,,CiBy 2000,"France, USA","English, Hebrew",115
11921,Bossa Nova,2000,Comedy, Romance, Drama,Amy Irving, Antônio Fagundes, Alexandre Borges,Bruno Barreto,,Alexandre Machado, Sérgio Sant'Anna,Columbia Pictures Television,"Brazil, USA","Portuguese, English, French, Spanish",95
11929,Anaconda,1997,Action, Adventure, Horror,Jennifer Lopez, Ice Cube, Jon Voight,Luis Llosa,,Hans Bauer, Jim Cash,Cinema Line Film Corporation,USA,English,89
11933,Agneepath,1990,Action, Crime, Drama,Amitabh Bachchan, Mithun Chakraborty, Madhavi,Mukul Anand,,H. Banerjee, Kader Khan,Dharma Productions,India,Hindi,174
11934,Septem8er Tapes,2004,Drama, Thriller, War,George Calil, Wali Razaqi, Sunil Sadarangani,Christian Johnston,,Christian Johnston, Christian Van Gregg,Complex Films,USA,"English, Persian",95
11943,Khauff,2000,Action, Crime, Drama,Sanjay Dutt, Manisha Koirala, Sharad S. Kapoor,Sanjay Gupta,,Sanjay Gupta, Sanjay Gupta,Chirag Arts,India,Hindi,124
11948,Heavy Traffic,1973,Animation, Comedy, Drama,Joseph Kaufmann, Beverly Hope Atkinson, Frank DeKova,Ralph Bakshi,,Ralph Bakshi,,Cine Camera,USA,"English, Italian, Yiddish",77
